row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,A1.mzML Peak area,A2.mzML Peak area,A3.mzML Peak area,A4.mzML Peak area,A5.mzML Peak area,A6.mzML Peak area,A7.mzML Peak area,A8.mzML Peak area,A9.mzML Peak area,A10.mzML Peak area,A11.mzML Peak area,A12.mzML Peak area,A13.mzML Peak area,A14.mzML Peak area,A15.mzML Peak area,A16.mzML Peak area,A17.mzML Peak area,A18.mzML Peak area,pooled_QC_1.mzML Peak area
46414,170.9612197,13.97771,,,,3,2598,[M+H]+,,1,46372,169.95411,4877.22855,1702.2707,2694.31105,3581.1433,2829.17125,4144.5804,3834.4437,4395.70145,3943.65875,6767.0053,8045.2805,7177.0865,5637.3935,4692.7545,4534.70525,8395.0205,9509.9775,9698.2515,3834.7007
12354,171.0442349,4.6958914,,,,149,,,,,,,0,0,0,24570.1555,84226.627,62702.365,0,0,0,0,0,0,0,0,0,0,0,0,10358.97
5081,171.099399,2.3623073,,,,,,,,,,,4493.374,11955.7045,7509.8455,0,0,11826.7485,281.433195,1166.6218,54492.195,42326.4865,247.25908,25896.8155,24562.406,55050.507,39016.4085,58846.2375,40990.3785,73619.643,32147.4855
8662,171.1015475,3.662363,,,,2049,,,,,,,75551.325,175737.54,143054.945,0,0,104487.9,253.89469,772.404715,5711.9492,37743.865,1979.0196,13793.953,11969.028,10960.997,8250.555,2624.26955,871.9953,750.01993,25416.7315
813,171.1128114,0.83398765,,,,,,,,,,,0,0,0,0,208.882265,0,0,0,346136.275,0,7730.8768,12167.9505,0,0,0,332727.96,0,0,35395.127
20067,171.1169271,7.658974,,,,783,,,,,,,1730041,2312244.55,1915743.6,5289.317,36916.747,25394.209,4992.991,570.858125,217033.735,153052.055,5310.6042,177369.405,305983.185,206252.055,214892.175,557.012205,654.30037,518.5298,366303.95
20498,171.1169282,7.745728,,,,,,,,,,,80415.17,216051.295,129257.07,0,0,0,842.986065,576.99476,51857.964,18933.747,1404.691525,12185.14325,389256.39,426542.58,282955.58,547.669925,0,444.628725,107944.2725
17087,171.1169648,6.604778,,,,1618,,,,,,,260823.585,264702.98,264604.07,933.0011,7389.81465,4583.2114,1036.15855,225.17279,40584.6465,45026.935,1174.7423,43222.202,177214.765,148453.665,146604.28,804.36448,535.77642,752.67445,98934.67
29730,171.1379586,10.178917,,,,,,,,,,,3875807.4,3592623.75,2431364.125,2337616.65,1994283.05,2124464.1,2153077,1924028.7,2258953.15,2026951.65,3152617.35,2226258.25,1601398.45,1924729.25,2050820.6,1221733.69,2368900.5,2642910.15,2730121.75
17726,171.1381233,6.809506,,,,,,,,,,,37077.9865,29324.0545,25407.3015,10973.9215,47416.098,14996.091,2513.9081,2629.141,32081.1055,96651.897,5044.853,89552.762,14383.2935,42819.7655,27099.3535,16541.9867,9625.0358,21671.783,34735.912
16799,171.1381386,6.520579,,,,676,,,,,,,196981.215,463438.39,93080.537,19402.4385,35580.612,21752.299,13034.4885,17517.6455,76771.067,261296.03,45318.8425,143394.91,44161.3045,69131.895,52109.4965,15605.7572,20121.4185,45423.795,97759.775
46352,171.9850494,13.945987,,,,3,,,,,,,6572.6858,7427.5045,8043.0535,8516.74575,8095.669,7526.0328,9926.921,10938.923,6513.76175,12819.2575,13474.4855,10499.1595,5765.4364,8870.88,9080.257,20556.6195,18188.075,10922.12,8554.234
46305,171.9931197,13.988569,,,,3,,,,,,,36328.167,6862.9695,11690.217,4557.9185,9283.806,23944.2225,26373.523,27813.896,25966.969,95686.8,129031.3115,99445.705,21493.845,64050.1115,55929.98,123879.865,153683.0315,98253.7525,48132.1815
3159,172.0718055,1.764039,,,,1266,,,,,,,39868.1975,21541.7045,20021.029,0,0,0,0,0,0,166809.87,7186.36595,108828.125,0,0,0,0,0,0,20943.1045
7052,172.1333387,3.1198447,,,,1694,717,[M+NH4]+,,2,7052;7112,154.0995,2514.19395,0,0,0,0,0,663.3476,362.76196,5413.82665,6222.2268,630.55065,3225.95775,13996.4535,4736.7974,6616.18065,5150.1809,8316.997,12824.623,2885.67555
17634,172.1696652,6.7805386,,,,,,,,,,,441301.345,385272.18,322720.705,57275.316,491115.845,406526.64,9667.2535,11666.3625,727655.6,274644.68,14807.8975,309847.45,358103.39,411774.67,751473.97,77521.511,51137.4765,228372.67,334157.62
14271,172.1696706,5.382909,,,,,,,,,,,106245.43,341999.77,80595.497,57502.4965,516455.295,367965.72,5194.86965,4376.5173,57130.2465,52517.799,6147.4824,49594.676,74192.5975,70133.9,104931.15,32073.1325,24241.908,67620.975,139202.8
46430,172.9565854,13.975873,,,,3,,,,,,,87757.03,40259.806,57622.541,73394.9115,57621.255,92766.3025,91221.2145,87040.9275,87565.86,139806.535,146456.305,150686.3175,137637.025,120033.218,112022.707,170246.25,178185.808,162611.485,109875
1614,173.0252743,1.1784346,,,,1689,,,,,,,15802.002,236.2958,198646.8,9909.818,22347.973,0,0,279.6119,7863.32965,9329.775,51613.028,0,10646.686,5608.906,8935.00875,51452.86,236236.935,0,7711.5905
15727,173.0809854,6.0923495,,,,2115,,,,,,,0,17964.83,247079.285,0,0,0,0,0,8609.312,0,0,0,0,12483.4905,2799.8135,0,108.314505,0,6116.3
10651,173.080995,4.1805186,,,,,,,,,,,51280.375,152806.35,396230.14,12504.5415,26942.6115,20282.005,467.87824,43.286827,32226.958,4267.2258,371.646515,3153.56955,0,0,0,547.798205,78.928225,608.17636,34598.801
14432,173.0810334,5.4657035,,,,1870,,,,,,,7195.9928,34948.246,298165.9,0,0,0,116.100745,0,7192.2682,0,0,0,0,73390.665,31512.7775,291.90234,542.201355,1798.6613,22033.7715
4523,173.0810646,2.1729035,,,,,,,,,,,25416.1075,58033.941,178753.635,0,0,2638.09985,1074.20455,133.7897,39851.92,3762.39675,246.710145,2258.85815,1140.7034,1558.6154,0,92.48459,0,0,13116.6905
20927,173.0961912,7.893831,,,,783,,,,,,,151388.43,150699.79,157371.41,0,0,0,333.54785,0,12727.154,9460.8142,220.39067,11001.0865,46634.645,47725.307,38221.69,0,0,0,36282.17
7057,173.128623,3.1360085,,,,1750,,,,,,,0,2141.33055,0,0,0,0,0,0,0,201030.33,3798.2007,98948.757,0,0,0,0,0,0,13554.249
14485,173.13258,5.499429,,,,153,,,,,,,138547.36,118447.56,84790.555,27748.471,188644.915,145958.79,26440.1035,5185.94785,227501.545,104803.81,7515.114,94628.765,504211.88,403951.095,466600.065,8383.5585,8784.395,14023.3085,187580.95
27678,173.1326091,9.565524,,,,1797,,,,,,,245954.435,497629.91,399428.795,1672.6206,6906.5,1433.8286,5113.6123,1861.501275,990697.1,17105.054,538.2806,21173.1395,648551.98,483427.14,279454.8,61421.2995,4534.593,8076.09735,271794.94
25626,173.1326252,9.016979,,,,,,,,,,,387269.39,660340.5,852869.75,17271.917,41585.166,28293.9585,6180.67135,1638.7242,241276,66689.5315,891.90455,65898.157,742186.595,852730.6,657343.35,19442.5822,5538.8345,13269.555,346859.65
26657,173.1326371,9.276863,,,,274,,,,,,,360590.545,766986.725,443379.95,23993.5615,67597.097,31384.1805,3764.1232,2239.7671,151918.84,156233.565,5013.6503,88509.365,977051.2,581884.75,344812.11,33837.6205,7534.3245,11635.9205,333787.84
21348,173.1326407,7.979387,,,,,,,,,,,190017.8,381340.905,219955.535,4911.59965,8949.6855,4595.7898,5279.0535,1714.50955,90763.3,37521.516,1035.20917,52467.291,408617.185,389682.89,348947.25,10234.7424,4139.3634,11656.2505,168230.31
23308,173.1326419,8.447926,,,,783,,,,,,,1184850,1528081.7,1250505.2,12387.8545,23294.4305,23683.874,7995.259,1707.22515,175142.49,103705.593,3314.629,129530.445,315614.48,321688.655,258379.11,11640.9074,2657.879,5253.7,319735.63
27298,173.1326421,9.446505,,,,1797,,,,,,,2040816.55,3603719.35,2801660.1,28905.7375,83756.185,67938.9225,9125.1215,3735.2605,704685.32,152273.645,3826.1762,222257.135,1397105.3,1394018.7,684837.725,21609.553,4302.9165,9077.32275,802040.48
28318,173.1326558,9.721522,,,,1797,,,,,,,285010.295,399639.78,320638.065,4808.78415,13230.1192,8134.10675,4571.033,222.22008,271079.585,50671.1465,318.17407,43701.7945,435898.85,504201.82,300837.11,18405.1562,3055.4375,6627.1203,199470.36
22390,173.1326601,8.237374,,,,783,,,,,,,574110.55,879517.6,615423.31,3434.5991,23844.9895,16066.5795,10345.845,2830.6835,1130612.45,56305.9635,3934.87065,58836.948,1093574.45,835795.45,404500.49,8861.04405,4489.84485,8073.5117,487390.75
21852,173.1326612,8.076071,,,,366,,,,,,,382481.58,396317.99,431984.625,11338.7615,14255.91,15856.3585,5028.8215,1923.1481,65410.592,33349.5535,2576.1742,58999.8225,369010.95,370480.29,306682.335,2476.021,1447.1911,3254.77255,238108.015
1362,174.0761208,1.0414978,,,,2239,,,,,,,0,0,1205.8462,0,0,94869.2075,0,0,190939,145208.875,1416.08645,71235.951,156890.455,138847.1675,166510.905,140158.84,144930.822,197823.62,144543.315
612,174.9380233,0.7620364,,,,1794,161,[M+K]+,,3,525;567;612,135.97479,260397.07,21343.6855,83225.0195,18970.626,23612.466,0,4218.2395,6254.32725,0,892.5412,8365.90585,103611.3475,0,0,0,6016.9574,0,0,1614.40025
46434,174.9536228,13.977013,,,,3,2600,[M-2H2O+H]+,,2,46450;46434,209.96775,26919.2815,12826.2395,18766.598,23467.3685,18287.7155,28100.978,27080.879,27459.003,26319.819,45549.8625,44125.24,51075.1165,42459.1445,35717.3065,35667.781,54445.085,56346.765,50623.3405,33571.75
4110,175.0391495,2.0182521,,,,1711,,,,,,,70822.63,53275.885,68749.2565,11700.2585,35755.6855,90417.61,2087.9199,244.100035,87082.645,29410.623,937.29053,26753.904,30981.427,28559.5465,28426.109,28220.1745,22978.376,48740.62,37864.2085
5767,175.03915,2.6617854,,,,310,,,,,,,142106.205,96650.0425,123577.938,24266.455,67131.3235,125197.427,2278.3243,501.540875,142449.085,35249.317,886.48785,35845.8955,36394.68,34297.0615,35529.55,23030.179,17626.6245,50284.529,55933.4185
6445,175.0755165,2.9065573,,,,1796,,,,,,,180073.335,156270.225,33763.722,3769.7872,4866.9952,8457.609,1173.8157,3062.63255,18700.607,4857.51855,5381.6708,6176.592,42569.9255,61609.38,121354.6,4189.7244,2369.2569,6382.747,51800.74
3603,175.0966537,1.8948916,,,,343,,,,,,,68075.6,33126.468,57427.836,105764.34,360969.815,643565.75,131.937332,0,58898.825,23215.4595,482.098075,14192.4925,13554.7225,10856.8125,8738.9865,0,0,0,116193.795
4737,175.0966662,2.2347398,,,,642,,,,,,,39375.3655,37615.643,31493.666,93660.607,246930.37,189107.845,970.1557,194.90454,11220.232,5518.67775,615.84421,6102.15605,2813.98815,2449.06645,2318.12025,0,0,207.21286,33714.639
18213,175.1118753,6.944747,,,,1614,,,,,,,60915.95,71115.1825,61916.765,35943.005,133843.335,108187.718,2905.06655,777.249885,6232.00095,25006.297,1465.596,31765.037,138098.915,95586.577,130722.505,3380.57385,2054.46765,3444.5049,85034.5825
10110,175.1119181,4.067405,,,,,,,,,,,65873.1525,44790.994,24922.073,1716.1133,0,8713.709,1736.3887,2123.5411,4343.1525,26254.3175,3801.27845,32494.495,137614.925,171517.99,202396.625,5052.53715,4034.93775,2970.00355,72018.3
5148,175.1231092,2.397746,,,,1048,,,,,,,331551.7,227394.98,227659.32,370037.75,1148009.2,797520.775,86.63237,0,122542.4,0,0,0,0,1180.24655,0,0,0,0,228648.125
15867,175.148225,6.1565948,,,,2,1135,[M-2H2O+H]+,,2,15867;15862,210.16207,912746.1,821829.95,316159.89,590837.1,1994226.35,1155325.55,102315.57,36907.2945,754853.8,821171.75,43141.0215,1280495.4,2054734.7,1078126.85,762500.31,43213.336,46967.062,72172.7875,951726.94
18480,175.1482496,7.0558424,,,,1165,1290,[M-2H2O+H]+,,2,18461;18480,210.16207,97009.57,129675.305,54936.811,37595.0635,188040.15,81898.183,10802.3385,5777.3932,45540.125,64290.8825,4331.79675,89792.21,155804.525,92646.657,124344.285,3911.20115,4888.3528,8405.48075,108247.71
30194,175.1482857,10.331927,,,,2099,1959,[M-2H2O+H]+,,2,30194;30580,210.1621,62643.846,45873.5545,43719.6895,9333.695,20112.411,16123.871,7004.27215,5537.6588,14193.2335,25309.689,4894.1617,45987.778,49732.951,59824.6425,50831.453,9835.901,12864.9935,13269.701,59311.455
306,177.0522517,0.72381026,,,,1794,12,[M+H]+,,1,290,176.04499,19762.5535,8811.15625,3174.9253,1178.231125,0,0,6189.585,2285.15425,0,1188.92365,10008.526,651.45919,501.42025,414.13165,1225.197,0,0,0,2418.48222
10812,177.0547995,4.234247,,,,134,,,,,,,98722.245,71128.5475,104758.8625,1672.97535,3033.776,11486.2085,2993.787,2237.1272,13186.0995,32591.429,3652.60175,23341.949,56590.8185,46753.5825,54192.483,2083.48135,1996.03005,3851.9465,31353.8235
4694,177.0548039,2.2271476,,,,354,,,,,,,44889.7685,71648.3975,18512.263,0,1265.0266,2097.8676,2908.26355,1462.29785,3610.3735,3591.6151,2225.0281,1042.88683,48547.971,31241.006,85470.68,1531.0035,1747.0916,2895.96605,28020.331
8343,177.0548047,3.5629847,,,,1134,,,,,,,67992.397,74744.44,146279.945,0,0,1723.1299,1070.52175,1136.61945,12934.2105,26422.25,4938.8645,8234.7215,86567.34,81837.78,137216.165,6855.0698,3422.66895,8319.0615,48288.363
46607,177.091014,15.451273,,,,1499,,,,,,,17981.566,14263.2795,11866.0735,5827.0073,8212.709,10573.6845,6099.8439,8283.5627,10858.286,4111.162,19843.3855,29778.086,27095.538,46217.433,32651.8365,5910.678,19006.824,33457.02,41209.901
34,177.0911057,0.34158516,,,,30,,,,,,,29909.7365,11680.376,14568.1065,3244.7145,8599.996,15792.52075,0,3803.6645,3468.8455,0,0,0,0,0,0,11866.9284,52863.6235,0,24823.719
46483,177.0911137,14.001245,,,,1746,,,,,,,16526.94375,15237.5955,13436.184,9820.73875,8958.323,10099.63915,11429.662,8957.425,15618.267,47403.506,21453.2115,27270.8895,40587.924,27212.5195,54582.353,17375.7315,19113.308,42185.926,14892.333
9367,177.0911485,3.8666663,,,,,,,,,,,113512.177,83801.213,65056.843,12212.6305,41941.8175,41581.9335,6840.1555,5872.6106,55740.0615,36205.352,11253.4775,59707.5925,79790.5175,58843.3575,86450.845,18187.4195,15085.7195,24592.9425,71068.67
13496,177.0911675,5.0880175,,,,1220,,,,,,,74773.427,66178.8515,70651.03,25103.852,52205.1415,55071.379,21683.8535,6058.87965,106544.948,299852.64,16512.836,289215.785,289710.235,308849.63,325023.22,229093.56,168177.975,378757.94,219128.27
5490,177.1121767,2.5443022,,,,1749,619,[M-H2O+2H]+2,,4,5659;5501;5490;5514,370.22013,155322.275,103010.67,74895.225,33370.7615,75947.3325,82065.547,3472.7221,757.94558,53328.88,81856.45,9161.407,80346.553,113817.42,34325.17,72717.687,2977.2986,3629.30555,10809.344,68507.117
5049,177.1122006,2.339898,,,,344,,,,,,,182512.27,112843.59,107970.565,36496.761,108785.385,71919.183,3202.79975,603.0032,47056.9805,85643.123,9737.3475,78859.36,112671.935,32226.375,62305.855,4323.21717,2840.126,8409.03975,57530.3945
4320,177.1122352,2.0993176,,,,1634,,,,,,,191807.62,102708.7625,92547.995,34431.4845,93041.94,93502.72,3429.4556,732.06755,60357.0385,90665.9475,9033.7065,77382.012,83476.715,34994.19,45082.957,3498.20679,3118.72255,8110.314,65831.0665
16277,177.1274869,6.30821,,,,,,,,,,,66937.335,66052.6285,63742.196,2521.3705,13729.4245,19971.753,3274.11435,2448.54085,28951.206,25786.883,1701.98405,27767.4885,69009.7465,63512.609,69604.023,21229.16185,7824.5232,18950.8785,47493.5665
10105,177.1275305,4.0471435,,,,,,,,,,,35078.785,28214.379,24446.5995,4422.2695,9639.92885,16721.1815,2112.61785,2126.16865,14089.117,28595.6035,3158.9139,38110.093,53204.8515,41929.314,89367.375,15001.8585,6282.1655,23658.054,36328.541
10899,177.1275585,4.2642794,,,,,,,,,,,45805.4825,48300.381,33437.4765,1368.322,7934.54215,20815.8355,1432.72,2104.95975,3009.58825,69332.938,2837.292,81023.112,104706.72,84671.553,114457.522,4607.43,3241.68345,6269.57835,53782.35
14672,177.1638512,5.6162186,,,,,,,,,,,79712.31,36733.3985,33230.6925,7284.11375,21649.625,13405.688,30570.725,2194.019,321037.425,116134.857,5927.38315,180539.075,138479.467,137717.84,257213.325,0,199.31592,0,105519.55
20170,177.1638528,7.6979275,,,,,,,,,,,186898.675,177679.9,119961.933,1361.15675,4847.5725,8188.6853,702.234405,191.46555,34898.06,30576.873,839.87751,24158.217,269656.1,262522.11,220763.79,7911.42275,7511.6158,13114.5305,95649.185
2861,178.1228191,1.6876963,,,,772,,,,,,,60985.2825,59073.164,47146.452,42883.356,18324.207,34166.0155,14633.3185,8204.296,18124.9745,84385.685,24959.084,29596.691,45609.258,10502.7745,29168.8435,14588.80535,19302.592,31947.0765,41855.637
3113,178.1339802,1.7536923,,,,250,,,,,,,54593.4185,119946.405,20766.831,299.8966,39927.142,802768.475,31104.987,3309.38905,211483.21,936282.4,46449.085,1627660.75,1299311.3,2252823.8,642486.4,632595.395,292664.185,974361.5,794219.03
6644,178.1591525,2.9780762,,,,,,,,,,,591336.75,1298105.35,1016817.2,323916.03,988460.75,671409.8,589.05565,1553.18335,145651.915,1487576.8,15728.8305,1253794.4,158262.775,118388.7475,108603.81,10828.99825,12450.0175,11023.4845,488520.14
9190,178.1591639,3.8143892,,,,440,,,,,,,23575.765,13565.443,18759.8755,0,0,0,1547.53935,545.623465,18148.4825,47867.619,1488.70565,51054.8235,33119.552,21821.2955,30374.591,28767.7465,21846.797,51564.391,16168.9005
46339,178.9909283,13.940502,,,,3,,,,,,,45284.485,19113.681,18866.7395,28597.358,20320.4065,26739.336,31171.7685,35140.215,31729.8535,74752.07,73515.07,76279.8265,69521.5025,56904.837,59448.91,74306.125,83184.218,80541.5425,47037.84
5424,179.0340142,2.506227,,,,,,,,,,,115665.48,54568.435,55590.202,0,0,0,794.65388,473.62462,7179.06345,6911.05975,6538.48,1726.4056,35263.6985,24952.3945,39917.609,1060.190815,991.99205,1160.45645,18870.537
9441,179.0340589,3.8910391,,,,1693,,,,,,,204800.77,105040.565,160915.82,0,0,0,286.57932,85.76293,3632.1725,16693.8095,672.46365,11441.5245,54015.0645,55932.959,65591.18,242.7674,0,160.59695,33567.345
17444,179.0555492,6.734641,,,,,,,,,,,0,0,0,942.6422,0,0,55820.744,11810.951,0,3514.42775,40693.793,4268.42015,0,0,0,10646.58075,55489.566,11244.4725,0
6803,179.0638381,3.0399597,,,,1335,,,,,,,17275.178,396960.845,37394.5525,101222.675,2664959,14263.874,35300.816,37437.3105,35422.727,124894.045,39860.877,166988.665,35452.2805,221895.34,59142.9415,51393.42,68292.63,70006.878,281211.045
38,179.0701956,0.3442748,,,,,,,,,,,3971.73685,5044.56885,6211.12875,0,4745.6665,5937.2396,5738.85275,2243.85375,4239.7223,0,5571.2572,1189.9043,2300.99365,5446.50585,5355.12185,2665.798425,3259.70935,650.11145,5750.0281
9885,179.0703444,3.996061,,,,2203,,,,,,,144549.55,284852.45,99333.57,0,0,0,1139.06925,1621.4829,11785.9315,24758.224,2374.8273,8779.69015,60525.709,36972.5,68656.8425,1555.38315,2207.85835,3953.44085,34555.393
14310,179.1067413,5.4117064,,,,384,,,,,,,247655.535,205029.59,208732.44,61647.6935,171600.085,191162.82,4813.2405,3937.26585,163545.53,24207.4445,4759.778,24658.5965,42090.961,29382.6975,51893.534,7900.286,2996.50975,8197.71285,82398.8675
14001,179.1067611,5.267883,,,,1682,,,,,,,236262.07,193938.735,182464.305,57360.952,142617.795,174675.71,4741.68885,4376.817,142983,28096.4495,5058.8052,17667.394,66280.805,59751.252,34526.8995,7437.75385,5309.5237,3640.8728,81759.773
13631,179.1067724,5.1204405,,,,1682,,,,,,,172731.46,169239.685,155858.015,42153.6225,137310.34,121421.4,2823.0654,4267.33155,119669.405,15411.258,4444.9979,22577.854,30499.448,39190.7165,68326.7625,6499.3844,5513.7898,6258.4694,87689.9025
14395,179.1431245,5.464926,,,,,,,,,,,52721.1675,13479.1095,20514.5065,12963.0145,150555.29,55271.2375,7818.0215,5441.93,159926.345,151793.16,4425.3699,160868.795,385043.59,216990.305,181171.385,10196.32785,19547.5685,30161.865,72791.865
46346,179.9856862,13.945202,,,,3,,,,,,,39359.688,15808.0695,21945.017,23169.6305,22671.7805,41410.392,34790.92,34301.0395,42425.924,64331.2325,59248.684,59628.13,62306.2735,44257.633,48150.7,68698.8625,72334.8835,65390.338,44324.2305
1297,179.9996456,1.0153756,,,,1689,,,,,,,15364.6345,94044.027,83071.01,95990.6025,318870.485,0,18037.75,31717.8555,0,0,88373.05,0,0,0,0,12914.7325,1464.5803,0,0
2828,180.1383791,1.676109,,,,2152,,,,,,,111375.31,46610.28,66857.82,9200.103,35275.4235,148078.52,3197.2499,0,116980.73,133618.5,2843.28785,169390.695,161101.32,157661.195,183632.415,114873.2035,77823.45,235324.955,140142.38
14490,180.1746558,5.500131,,,,153,1052,[M-H2O+NH4]+,,2,14490;14495,180.15142,677490.575,498314.69,258269.21,312866.11,2504502.75,1682994.1,328926.08,53497.5255,2823391.75,976873.025,73308.55,1205884.05,2305013.5,2159934.25,2323799.7,50276.747,41014.654,50115.705,1519984.95
46544,181.0494411,14.054755,,,,1001,,,,,,,36139.4585,29623.406,22210.4365,14946.909,14489.22975,85385.9275,25486.705,16257.5015,107785.76,207432.5,75939.72,221106.505,225979.835,326984.33,373280.78,187227.6135,75917.8525,530196.625,171772.395
46615,181.0494585,15.458505,,,,1499,,,,,,,47393.29,34379.22375,24155.829,19839.637,10267.7595,80381.734,32387.994,23148.0965,99233.585,76237.06,87906.584,177561.64,220013.56,511810.55,315102.62,7194.682,147033.46,397189.8225,300798.515
46595,181.0495108,15.399801,,,,,,,,,,,24691.51,32572.877,16003.038,8383.4455,10039.8928,33911.55,19455.7265,8060.2523,73231.188,250112.945,67788.763,97644.675,140301.725,136502.765,124190.879,213476.07,25274.8725,229086.84,140201.85
46560,181.0495278,15.347523,,,,31,,,,,,,18054.7405,18736.009,6971.6823,10455.17655,20234.0945,64846.8555,25103.916,2473.96915,102323.003,498326.015,77952.1815,180167.345,251576.964,91743.9,292109.274,327398.015,17115.7475,340437.905,52811.627
22,181.0495727,0.34693626,,,,30,,,,,,,23414.996,0,9948.39,2088.46875,9421.45,6984.754,0,2498.4712,0,0,0,0,55643.0975,0,0,10646.6805,114470.44,0,44096.36
5096,181.0495889,2.35145,,,,,,,,,,,73427.6025,42511.5365,72067.003,5764.39365,14853.5605,98530.45,11034.0745,5898.22705,75610.94,32232.88,26687.0145,7350.7365,27038.5485,20802.667,42896.093,4767.8469,21557.81,21089.4185,39888.4415
4271,181.0495966,2.0902822,,,,63,,,,,,,68441.207,65377.055,90107.827,19493.046,29989.713,88926.14,13871.8825,5537.9323,70696.55,32584.0025,28030.885,21802.593,31475.9355,38444.08,48484.5315,7265.9552,21020.767,24493.139,55321.465
7067,181.0496277,3.1331851,,,,,,,,,,,5269.06035,4681.72995,94703.805,0,0,1582.11635,8259.9825,5186.01415,5141.68505,29560.986,22957.248,7661.535,14851.8095,25596.38,42127.754,2938.30225,18509.5166,16805.5035,21748.1925
