row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,A11.mzML Peak area,A16_2.mzML Peak area,A8_2.mzML Peak area,A11_2.mzML Peak area,A8.mzML Peak area,A7.mzML Peak area,A17.mzML Peak area,A17_2.mzML Peak area,A7_2.mzML Peak area,A14.mzML Peak area,A18.mzML Peak area,A14_2.mzML Peak area,A10.mzML Peak area,A18_2.mzML Peak area,A15.mzML Peak area,A15_2.mzML Peak area,A12.mzML Peak area,A12_2.mzML Peak area,A16.mzML Peak area,A10_2.mzML Peak area,A13_2.mzML Peak area,A13.mzML Peak area,pooled_QC_1.mzML Peak area,pooled_QC_2.mzML Peak area,A4.mzML Peak area,A2.mzML Peak area,A2_2.mzML Peak area,A4_2.mzML Peak area,A3.mzML Peak area,A1_2.mzML Peak area,A3_2.mzML Peak area,A1.mzML Peak area,A6.mzML Peak area,A6_2.mzML Peak area,A5_2.mzML Peak area,A9_2.mzML Peak area,A5.mzML Peak area,A9.mzML Peak area
32,163.0390504,0.3299438,,,,,,,,,,,0,7013.183,7667.3936,0,6933.507,0,37402.66,7033.1924,13191.294,0,0,0,0,0,32675.43,0,0,0,2792.9563,0,0,0,16262.987,0,6115.458,0,4006.0015,6883.7705,9822.203,0,8336.737,14110.413,6461.5386,2677.0525,3903.3845,2552.7068,6870.125,4866.114
14071,163.0390896,5.295709,,,,,,,,,,,9413.4,30531.953,3696.2566,6906.599,5558.7505,5535.947,100712.66,97296.15,4989.8613,439562.38,253769.88,417437.88,731082.7,285709.84,386562.8,365662.16,15541.706,18859.053,204564.88,705392.75,323840.25,277034.56,283936.16,222144.56,16507.457,162406.1,190352.3,15224.14,121788.016,186943.72,129613.87,153320.86,180392.55,157670.11,69292.88,310083.9,76126.12,354368.3
8330,163.0391312,3.548033,,,,1134,,,,,,,10276.022,2898.919,3454.833,7108.3984,3758.6592,12038.917,4250.091,5343.3057,7514.794,147528.78,11984.445,149022.9,80472.51,8267.534,146490.89,144433.75,75352.16,78429.25,7434.891,99314.86,154531.03,166679.73,82028.51,90627.8,7618.1787,143618.44,149841.08,8285.66,133311.45,219581.1,142089.75,222030.48,33009.52,39261.69,17447.79,62829.746,25355.328,67822.25
4600,163.039138,2.1973348,,,,197,,,,,,,6606.866,3646.7468,3170.8933,5503.947,3393.4006,4408.6875,5914.319,3906.4321,2950.5088,9143.787,9808.462,12035.724,10743.154,7881.51,12253.369,14548.199,3966.3848,6436.178,4913.5728,6355.921,8948.707,8976.493,24847.906,23810.076,6076.488,106915.445,112065.11,6258.578,50127.75,85359.97,50779.35,100642.23,55117.727,36961.82,11619.978,61352.44,20777.53,64848.434
4982,163.0391457,2.31107,,,,,,,,,,,6543.244,3172.1401,2281.8535,5986.974,956.3093,5060.007,2568.7158,894.17896,4437.231,6819.9272,2912.92,8116.761,4540.367,2036.1702,12120.313,17743.805,3940.9211,2293.7007,1961.2139,4880.9424,6423.4,8418.213,17400.926,21073.764,3590.5852,44302.566,39357.55,0,16217.935,321269.72,10018.285,333004.9,4278.8916,15593.851,0,4557.8965,0,7407.6934
24969,163.0754248,8.835457,,,,609,,,,,,,10916.381,24203.701,7454.5674,14578.549,4670.102,18674.719,51036.69,53513.152,30079.707,302763.16,102801.125,132414,551450.94,100524.72,264008.94,249062.86,446657.84,250439.19,125281.89,1264182.5,132386.19,175143.48,377224.25,263097.88,70966.7,840919.5,888125.56,87469.46,191742.5,611609.2,170506.75,647718.25,297773.47,144289.02,212774.12,183646.62,215499.92,188254.5
14559,163.0754352,5.5495124,,,,,,,,,,,4642.102,3010.6418,5186.553,6390.1587,5567.446,3815.2224,5457.14,5004.2607,1925.209,42027.57,24921.682,45270.707,57468.03,29435.645,36730.848,46523.53,19807.28,21469.453,19405.336,65258.4,33678.406,17430.934,22424.463,28639.254,10834.348,27514.84,21205.18,5421.632,21200.873,22536.312,19582.285,30070.4,18030.242,25500.9,23137.666,34852.56,26950.043,20132.121
14852,163.0754479,5.69001,,,,1834,,,,,,,6542.1533,8335.134,5323.2456,5102.18,5754.5127,5419.1245,12401.218,12754.874,5125.0854,80690.95,18662.021,82653.836,93013.4,20367.3,98997.08,107627.125,42872.25,47229.97,22073.5,87233.54,78113.27,68650.79,71326.14,88163.81,20705.49,191430.53,223697.44,18704.031,106060.484,219902.06,146696.2,196278.12,44237.83,49364.68,100379.74,52274.777,77782.516,64552.855
5599,163.0754903,2.6001189,,,,1008,,,,,,,4872.1284,3949.6484,5292.738,1444.1621,5033.765,5183.011,4844.46,3078.21,6917.112,25951.43,2316.724,36610.71,6470.4727,3666.033,49588.76,96193.8,3352.168,9466.081,2313.8389,8234.973,48752.945,26068.426,37474.566,46614.527,5739.26,250628.62,294196.44,5199.0947,111820.15,345665.6,101486.55,368276.12,18057.264,11398.204,0,6293.8354,12975.13,6701.0156
7728,163.0754928,3.3721895,,,,1408,,,,,,,6634.68,3408.523,3976.5063,6170.6123,4388.4155,3422.2747,6326.999,3449.6426,4998.4897,91391.3,6197.9834,92028.62,17462.074,5838.4565,190630.84,284225.2,15629.206,13347.334,7512.3066,24646.99,103044.164,75084.89,59949.176,46779.4,0,87716.555,105775.89,5374.7246,26258.92,101748.57,30437.656,66982.06,7259.9375,3261.2593,6229.829,29966.41,0,23540.793
6951,163.0754935,3.093214,,,,281,,,,,,,6021.246,3071.5117,5347.405,4448.6006,3696.7214,5843.6177,4847.071,5387.6157,6002.9814,79068.84,1655.4205,78762.04,10540.494,3102.7273,102103.36,103340.26,14332.569,7209.1885,4567.849,11520.891,88871.45,79710.516,32255.955,43189.113,5979.5015,138144.56,123760.61,1745.5743,31874.99,118356.48,29162.871,84934.734,8548.765,4933.871,0,17309.875,6550.3623,19726.09
6448,163.0754961,2.896257,,,,1796,,,,,,,7380.3784,5310.794,2428.1677,5373.249,4735.0913,4841.4004,6105.823,4468.253,5485.9873,141106.95,6636.3257,84370.69,13453.704,9563.108,265881.38,226000.31,9078.064,14661.296,12386.0625,13617.244,172215.98,141339.22,82083.11,64336.375,3406.8994,234622.97,208980.73,2077.2085,59774.39,346824.94,64053.26,346262.34,19406.543,8123.7466,4080.1846,11208.459,11033.374,39093.43
6175,163.0754992,2.8258176,,,,1320,,,,,,,5723.7305,3053.0564,5843.6255,4281.904,5672.114,4854.1123,7101.1523,3629.4517,6756.5547,93757.445,3121.9224,59396.793,24602.607,3384.1484,134502.14,163815.9,17737.719,14592.423,6947.9717,21616.336,75777.92,92302.35,29118.184,49503.484,4307.16,152139.9,127763.52,8488.889,39408.15,121062.805,41380.133,154894.83,13667.445,9772.236,0,10221.835,8132.01,30591.79
8339,163.0755113,3.5485756,,,,,,,,,,,6779.5874,4467.347,4639.8384,2532.4553,4749.4883,5074.8193,5380.7334,5250.014,5417.4463,78659.484,7184.8115,143802.61,11554.451,8057.0083,162138.11,174277.03,14015.858,4664.3545,3609.0864,5564.283,112011.09,100432.91,113151.81,94064.89,47255.39,126200.69,128581.1,45295.926,17793.158,80916.94,26227.76,113396.92,104760.08,90908.92,109084.23,12334.741,107703.45,11822.7
13251,163.1119109,4.992092,,,,,,,,,,,8399.859,9091.3125,7442.7466,8421.554,8359.751,8057.8057,11131.1,9886.088,5691.3955,172267.48,12643.609,136475.16,56750.836,9594.819,170230.38,184089.98,42905.11,40166.402,22386.05,42428.32,46427.36,133909.84,83122.555,82240.664,19676.38,211200.83,202932.8,16274.812,182668.98,115677.67,189223.45,153228.4,71592.13,66887.695,54246.055,13016.008,37100.457,18637.578
14492,163.1481528,5.4997973,,,,153,1052,[M-H2O+H]+,,1,14486,180.15142,16792.568,6695.9873,12668.166,14980.398,10389.006,60175.875,8208.365,10663.888,62903.918,432820.22,14515.314,350031.28,199767.62,15024.372,479820.2,431722.94,231865.6,223371.94,18060.27,199322.6,442077.94,486613.9,302569.53,280423.56,60448.062,103459.32,93468.766,68415.34,53475.97,123741.58,56329.44,147689.84,353717.97,343322.25,536234.1,522006.1,440490.38,561118.06
20205,163.148216,7.699495,,,,783,,,,,,,1886.1494,1893.7285,799.67926,1062.0793,953.9026,2267.352,11979.958,7603.7686,2510.611,190514.66,28391.15,141747.48,34603.426,15223.933,148160.06,149844.8,31041.055,52532.88,15699.94,47782.742,159976.89,182759.03,76867.64,59991.18,0,97281.69,92443.4,3215.5642,90041.97,126625.375,95570.42,120358.78,24157.938,18624.662,7079.2666,19567.727,10654.458,29497.762
13293,163.1482511,5.0086417,,,,168,998,[M-H2O+H]+,,1,13295,180.15154,9815.286,2671.1697,5934.2793,9197.532,6097.4146,41414.336,3120.5842,3067.566,35768.78,239834.52,7003.69,257115.84,119878.086,6322.77,348625.3,351248.06,136693.36,163268.34,6452.7676,116005.414,407216.7,403881.53,170012.61,144713.44,28800.736,58777.8,75385.8,31680.701,28200.242,59944.06,32126.008,59061.863,215095.89,224410.05,311122.44,444118.03,339879.03,440432.5
46323,163.9907546,13.938852,,,,3,,,,,,,298103.3,304330.38,145215.95,283477.75,176371.11,201748.36,467790.47,300694.62,178975.94,256957.38,412901.66,252624.88,379717.9,334653.34,286475.6,286341.8,371892.5,289376.16,527206.9,320812.72,314254,339402.5,241197.33,286455.38,140577.16,73441.484,82414.26,140008.62,103668.555,248799.88,109929.29,156859.55,218941.55,322850.47,121672.6,246236.67,141706.02,247315.7
7188,164.0706742,3.1905565,,,,257,,,,,,,176.97078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55430.29,66883.664,152773.64,0,1794.1831,156303.08,0,0,0,0,326109.16,301701.78,539907.75,0,674208.44,0
8394,164.0707646,3.5735958,,,,,,,,,,,0,0,95.03408,0,0,0,0,0,0,0,0,0,3350.5645,562.4657,0,0,3110.1584,1765.4983,0,4787.0767,0,0,30018.598,34929.54,77905,3656.3079,3807.6006,71937.83,3018.3032,2412.2725,2312.081,0,228142.94,239795.66,618024.56,2311.4211,637119.9,4485.0938
2840,164.1071699,1.6780114,,,,,,,,,,,8795.561,0,3544.9556,6911.234,4221.385,8492.542,0,0,4265.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8631.724,20971.24,4627.845,7198.061,3251.6206,3606.9426,2954.1006,5888.999,0,1995.7502,5085.192,0,1876.1262,0
5214,165.0911869,2.3970711,,,,1110,,,,,,,4572.239,3084.397,4166.546,2862.176,4335.987,2361.3325,2499.3538,4255.4927,5191.013,69006.48,3420.8286,83713.11,28521.996,4577.1484,155223.17,103555.48,35485.35,36003.52,6079.3438,36696.938,86225.63,79715.23,45946.08,52312.695,1822.2592,74782.95,75177.64,0,38714.773,95770.39,40137.938,95766.85,2877.7551,3427.6582,2733.3845,8423.359,0,8191.789
5909,165.091204,2.6829612,,,,74,,,,,,,5866.5117,2419.3965,2914.807,2743.7942,4096.056,3686.4453,3333.3179,5296.6904,4255.29,107787.34,3969.8962,105122.6,21953.98,1524.7095,201020.78,268124.47,14041.217,27941.424,2478.6953,22995.242,77381.06,101736.84,58815.49,49538.133,1630.8718,32779.383,114212.01,3623.4602,36282.64,85242.555,26385.951,90852.98,12989.684,5354.664,3960.5623,37762.21,3845.4387,34140.547
8491,165.0912123,3.601942,,,,453,,,,,,,6363.632,4397.666,3570.2656,4994.336,2107.2764,3197.4453,6478.6973,2194.103,3221.5085,161598.78,9485.609,113017.125,45113.336,10244.007,201643.25,243025.44,52606.67,58602.992,8689.105,50243.05,186508.84,463694.56,74153.164,45902.83,2399.736,132282.53,89604.13,2160.4944,56276.28,65429.086,50622.47,82851.96,4652.544,15318.579,6166.632,24789.023,5554.214,15734.744
4698,165.091249,2.2176454,,,,354,,,,,,,3535.7178,3420.6042,4467.1597,4960.0977,2753.9685,1386.343,3757.0574,4054.9988,3294.4678,27887.332,2759.875,29329.762,10116.836,1335.6924,52262.086,57950.83,12105.504,11388.58,3909.6838,12980.037,35701.645,29505.21,30767.027,34191.023,0,205630.22,212117.27,0,20731.371,149982.31,23595.637,127239.31,0,0,0,1322.7473,2590.5256,2529.6475
12413,165.1276232,4.7073655,,,,1958,,,,,,,3572.8108,3346.7515,1415.5475,4059.8225,650.65155,2098.5444,14267.103,18001.701,4964.207,43422.45,32341.396,62252.438,102943.4,33630.523,148957.45,137658.42,131949.45,158880.92,24686.412,95341.45,83175.16,85860.16,86490.96,87817.87,6329.3916,56690.695,49970.496,4331.597,36580.99,63254.664,25601.158,122783.805,74448.5,46033.395,100666.45,89472.73,89874.77,82443.57
46381,165.9831881,13.968863,,,,3,,,,,,,166237.14,132887.98,94719.266,161207.45,105946.016,101114.83,207878.08,157675.62,45685.33,139904.62,176573.61,148340.62,171486.62,163326.92,124336.96,157642.4,191500.05,166625.17,166755.38,178619.28,166691.12,177091.52,126538.86,153090.5,76974.27,46554.438,40309.04,44586.79,47427.945,124696.266,59676.938,106411.71,103029.234,49916.633,36648.51,93607.7,33580.645,92549.99
46255,165.9911978,13.927159,,,,,,,,,,,109989.14,111538.76,121340.66,128965.29,102186.85,86047.12,171882.2,103674.22,118438.31,89527.11,124173.89,97505.195,135919.86,137595.19,118495.58,102359.57,148467.22,100761.305,132103.97,17026.992,125972.34,131049,94522.87,89907.305,75722.766,95818.49,86812.28,86823.914,86705.84,100457.39,100324.164,66953.16,73713.35,136123.75,112509.484,98204.28,82983.41,93743.42
20093,167.0704117,7.668371,,,,,,,,,,,16768.145,15641.74,15332.421,16114.939,16709.436,14996.497,16692.652,18880.07,16114.995,12037.92,13801.094,19460.205,12050.439,13417.928,16742.229,13445.861,10961.126,9861.367,13618.053,14643.129,17820.07,14325.286,20566.072,21855.21,10594.901,41066.53,44403.824,12373.773,38490.285,16784.014,42043.105,19169.941,20474.414,20326.816,16010.031,21967.422,10043.032,22629.916
3162,167.0731007,1.7678185,,,,343,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7589.0537,10849.912,25338.324,0,0,21240.502,0,0,0,0,59587.94,65773.84,72330.47,13736.237,74140.164,12701.857
9045,167.1068388,3.7737238,,,,2274,,,,,,,3665.5137,4158.5015,1214.5408,5126.6885,1934.4072,1616.8607,6550.3545,5518.233,1344.8812,58301.04,22698.426,63721.242,103692.38,10932.223,73972.81,84762.266,164138.12,149896.94,23402.855,158943.66,82733.73,75044.28,31126.223,60171.945,3004.5117,47825.934,80620.445,4731.4688,118652.74,84601.35,37047.37,147142.48,18235.678,11257.362,18588.617,50356.89,8835.057,40519.906
7335,167.106853,3.2231147,,,,148,,,,,,,3457.5266,1578.3162,2126.7847,3506.0518,1724.3912,1085.8221,3143.303,3135.0203,1407.9336,106224.44,3696.1921,109838.72,39730.86,4822.883,209445.12,147759.88,30297.645,37121.473,4233.4185,23830.076,95243.77,111251.85,51771.656,53055.875,0,58210.457,69929.77,0,13550.545,57886.29,16158.717,42589.367,7234.7803,0,4506.139,5619.2485,0,8603.486
7903,167.1068687,3.4361262,,,,1408,,,,,,,3961.6582,3788.3176,2166.598,5375.591,2346.2576,840.4041,8037.1274,6886.2676,1637.7263,79184.17,16707.934,79555.89,75528.81,15854.608,146981.38,142214.31,70076.66,70506.305,15135.982,70743.68,88025,108119.59,49971.184,56118.88,0,55865.355,57567.223,4789.3755,42573.332,104048.97,37154.11,89511.9,11272.179,8987.805,7964.533,55092.652,10798.333,51102.367
21136,167.143166,7.9274645,,,,1099,,,,,,,70811.766,29777.197,68615.03,76026.625,67717.2,59242.266,88883.6,91515.82,57994.742,32413.715,88589.47,29076.77,162648.98,96850.64,50761.926,52484.74,115871.555,113267.58,173588.02,171716.03,61413.85,71094.414,68935.56,69628.55,141198.7,73042.48,74069.56,140516.69,100773.984,53616.094,107293.33,54282.9,82241.05,99944.31,78652.06,63421.49,80739.74,54769.81
22179,167.1432569,8.166869,,,,,,,,,,,12331.069,7898.353,12192.124,13260.459,12088.777,9829.348,18024.543,17427.086,11090.066,7351.045,17530.09,0,42712.12,20039.93,4987.9346,0,53588.254,46462.742,41662.082,43503.164,7880.078,19287.523,23774.533,25456.871,36486.06,29915.139,29618.03,37481.523,32868.734,28345.18,28019.445,26196.629,29031.361,28466.723,23413.168,14019.045,17723.584,18506.943
1461,168.013528,1.0770432,,,,,,,,,,,943.51764,0,13198.793,0,16437.66,15483.917,0,0,12560.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816.4048,1699.4613,1819.872,1582.4248,0,0,0,0,0,0,0,0,0,0
974,168.0135784,0.89192045,,,,,,,,,,,2303.874,0,13814.574,0,15298.026,36232.13,0,0,13232.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607.4275,0,791.2065,3373.5967,0,0,0,0,0,0,582.49963,0,538.0443,0
7530,168.0575695,3.2875664,,,,1408,,,,,,,2781.3958,224.2955,557.68616,2671.9463,230.87206,244.85233,600.377,585.07825,306.54865,7818.788,1110.6328,10205.302,22281.564,0,0,0,25983.45,24183.979,3220.1416,17912.338,0,0,653010.75,831300,1694644.4,230965.7,229979.9,1410653.2,283991.2,375079.34,253848.97,379079.25,3358829.2,3494620.8,5500048,255011.47,5074328,227635.55
46241,168.1384326,13.876834,,,,,,,,,,,24256.742,27583.883,22976.553,22290.246,28867.438,24600.795,29017.004,23306.197,19841.424,12631.473,25678.988,11390.113,21158.05,18089.254,19582.096,15387.614,16291.676,19018.621,33987.42,24467.492,24408.271,19827.586,18178.031,14703.379,23293.428,7531.612,8853.019,13216.955,13238.927,13602.784,10405.624,13638.14,17578.7,10130.097,5257.7856,16068.716,14254.658,8685.791
11096,169.0497706,4.322578,,,,,,,,,,,0,281.67596,111.99225,472.25247,0,235.4826,0,178.59381,0,25532.244,0,25921,114656.14,259.96326,42732.875,47133.89,61379.96,61747,0,110739.95,48773.285,42722.49,31756.186,33570.59,2911.391,50505.883,50583.01,4837.5264,32316.7,122701.79,34386.54,111568.78,8698.744,9720.94,16658.018,13665.131,13318.475,10933.1
5147,169.0762111,2.4130983,,,,,,,,,,,1409.1802,204.9522,0,1252.5673,0,0,494.18817,344.92133,0,6621.307,756.92126,13737.315,39068.918,1345.5557,6081.5312,6526.8115,20074.9,27126.541,3996.7805,44845.527,5309.429,5755.864,13941.561,14669.71,4332.185,18743.674,17572.049,7707.997,17352.316,2417.9797,14005.872,7593.802,9962.432,9139.062,17209.588,5354.117,17963.871,14203.999
5187,169.0860837,2.3974679,,,,,,,,,,,2942.1277,1918.6147,1120.1265,2972.486,1558.1669,4005.4944,1401.2139,1128.4719,3754.2866,41868.336,3404.4282,21382.672,76855.625,2213.8528,8776.952,15193.825,75525.16,70802.77,4333.7637,76183.67,30358.652,35438.082,27466.453,21660.56,4993.2686,19099.055,22584.885,2521.7153,21559.365,50495.406,15892.775,51213.484,8798.854,10724.21,3112.5825,24575.547,5450.9766,18391.469
22393,169.1012952,8.229079,,,,783,,,,,,,0,0,360.01663,357.11426,275.66165,1883.4552,0,0,1752.9305,234404.67,0,275852.34,18174.143,0,142523.81,154045.9,20910.803,13314.82,0,13820.777,342448.53,266893.75,142495,117150.29,0,223531.17,247817.67,0,139911.34,169213.77,199663.75,157565.56,0,2181.7632,0,260216.11,0,284833.75
46372,169.9775352,13.964728,,,,3,2598,[M-H2O+NH4]+,,2,46372;46414,169.95411,167676.17,92475.59,39759.938,102520.61,68050.984,71096.336,211773.36,109537.72,39691.51,128110.73,206492.92,81495.516,150457.7,104445.086,94738.95,92522.75,159132.16,104989.98,216439.94,113016.04,95366.445,148770.27,91233.23,91040.375,50438.26,21406.223,18214.855,30808.293,36771.062,72935.5,29874.844,75337.29,71346.34,57609.883,22519.982,63213.22,33107.188,63755.93
6616,170.1177336,2.9634948,,,,1848,683,[M+NH4]+,,2,6619;6616,152.08387,1442.7102,1879.9252,249.0885,1856.0144,304.40405,3491.905,5319.576,3955.8333,2828.0586,30565.107,9328.442,28789.033,13900.387,10150.687,35285.004,49202.754,14475.91,18514.14,9704.698,16543.258,17346.57,15281.758,15961.202,14090.208,911.9429,10499.768,11637.83,1378.4241,6407.7065,20138.844,8537.733,18610.654,29358.014,22202.842,4936.3413,22048.38,6548.6978,15291.235
46414,170.9612197,13.97771,,,,3,2598,[M+H]+,,1,46372,169.95411,10732.917,5989.672,3702.4136,5357.644,5088.9893,4733.674,11976.38,7043.575,2935.2134,6129.91,13540.054,3255.599,8691.412,5856.449,4572.35,4497.0605,9044.414,5309.759,10800.369,4842.5986,3860.129,7414.658,4093.5664,3575.835,3922.7632,1518.3297,1886.2117,3239.5234,2696.4868,4411.4976,2692.1353,5342.9595,4993.0815,3296.0793,1833.0298,3638.1055,3825.3127,4249.212
12354,171.0442349,4.6958914,,,,149,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8417.713,12300.227,20407.715,0,0,28732.596,0,0,0,0,69505.64,55899.09,84578.34,0,83874.914,0
5081,171.099399,2.3623073,,,,,,,,,,,277.95123,23717.035,1236.2864,216.56693,1096.9572,354.03183,40956.28,41024.477,208.83456,66971.42,92092.61,43129.594,31724.973,55146.676,28721.852,49310.965,26456.502,25337.129,93975.44,52928,32727.762,16397.05,29287.691,35007.28,0,12780.503,11130.906,0,3654.955,4810.05,11364.736,4176.698,15424.96,8228.537,0,68539.56,0,40444.83
8662,171.1015475,3.662363,,,,2049,,,,,,,1863.5682,1736.9148,680.9149,2094.471,863.89453,267.7458,948.5765,795.4141,240.04358,13044.303,682.65216,8877.691,37792.066,817.3877,8426.362,8074.748,13467.544,14120.362,3511.6243,37695.664,11667.537,12270.519,29080.385,21753.078,0,195332.47,156142.61,0,129075.2,78103.58,157034.69,72999.07,108611.25,100364.55,0,5739.3984,0,5684.5
813,171.1128114,0.83398765,,,,,,,,,,,7792.5806,124869.22,0,7669.173,0,0,0,0,0,0,0,0,0,0,0,0,11895.184,12440.717,540586.7,0,0,0,37266.547,33523.707,0,0,0,0,0,0,0,0,0,0,0,397367.3,417.76453,294905.25
20067,171.1169271,7.658974,,,,783,,,,,,,4733.413,318.06335,442.5213,5887.7954,699.19495,4910.98,472.51294,836.0878,5075.002,263305.53,534.5087,149198.58,132553.95,502.5509,239152.69,190631.66,187140.61,167598.2,795.96106,173550.16,313809.03,298157.34,319450.8,413157.1,5342.926,2577866.2,2046622.9,5235.708,1906047.4,1753320.8,1925439.8,1706761.2,32464.625,18323.793,33832.074,203709.8,40001.42,230357.67
20498,171.1169282,7.745728,,,,,,,,,,,972.21045,318.06335,451.87622,1837.1726,702.1133,1018.69543,0,0,667.2767,356633.1,0,496452.06,19323.945,889.25745,288469.94,277441.22,10170.8955,14199.391,777.2765,18543.549,266825.5,511687.28,128294.125,87594.42,0,205564.36,226538.23,0,109582.14,69106.73,148932,91723.61,0,0,0,63013.17,0,40702.758
17087,171.1169648,6.604778,,,,1618,,,,,,,1202.7344,860.2513,226.56195,1146.7502,223.78363,722.4714,270.7943,800.75854,1349.8457,158238.5,0,138668.83,43872.43,1505.3489,135943.98,157264.58,42023.42,44420.984,748.47766,46181.44,171957.22,182472.31,84845.68,113023.66,1866.0022,267988.84,261417.12,0,248875.11,219441.97,280333.03,302205.2,4771.4194,4395.0034,6501.0703,44858.207,8278.559,36311.086
29730,171.1379586,10.178917,,,,,,,,,,,3180064.2,392397.28,2054146.5,3125170.5,1793910.9,2172709.8,2234130.8,2503670.2,2133444.2,1945943.6,2734374.5,1903514.9,1750421.1,2551445.8,2181672,1919969.2,2154063,2298453.5,2051070.1,2303482.2,1523458.5,1679338.4,2400146.5,3060097,2267107.5,3586172.5,3599075,2408125.8,4314961.5,4206362,547766.75,3545252.8,1873566,2375362.2,1871807.6,2057580.8,2116758.5,2460325.5
17726,171.1381233,6.809506,,,,,,,,,,,4286.599,4138.8604,2080.7915,5803.107,3177.4905,2234.2476,11250.68,7999.3916,2793.5686,41242.574,24395.781,44396.957,98109.56,18947.785,24229.812,29968.895,88760.29,90345.234,28945.113,95194.234,15920.441,12846.146,31914.512,37557.312,9966.536,25346.312,33301.797,11981.307,22865.81,37348.266,27948.793,36807.707,14743.68,15248.502,50996.68,28083.656,43835.516,36078.555
16799,171.1381386,6.520579,,,,676,,,,,,,46957.58,7493.5674,17876.918,43680.105,17158.373,11624.294,21865.057,18377.78,14444.683,68890.46,50406.87,69373.33,264199.62,40440.72,52775.266,51443.727,142301.6,144488.22,23717.947,258392.44,42231.312,46091.297,93444.17,102075.38,17216.043,453647.62,473229.16,21588.834,92768.41,200753.03,93392.664,193209.4,19632.188,23872.41,37230.484,75380.734,33930.74,78161.4
